sku_interno,codigo_erp,produto,loja,estoque_minimo_legado
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Guaranis,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Tupis,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Venda Nova,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Babita,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Barreiro,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Betim,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Carijós,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Eldorado 2,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Fábrica,5
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,G2,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Guaranis,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Tupis,3
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Venda Nova,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Babita,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Barreiro,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Betim,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Carijós,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Eldorado 2,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Fábrica,5
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,G2,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Guaranis,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Tupis,3
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Venda Nova,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Babita,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Barreiro,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Betim,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Carijós,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Eldorado 2,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Fábrica,5
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,G2,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Guaranis,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Tupis,3
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Venda Nova,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Babita,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Barreiro,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Betim,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Carijós,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Eldorado 2,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Fábrica,5
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,G2,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Guaranis,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Tupis,3
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Venda Nova,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Babita,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Barreiro,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Betim,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Carijós,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Eldorado 2,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Fábrica,5
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,G2,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Guaranis,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Tupis,3
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Venda Nova,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Babita,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Barreiro,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Betim,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Carijós,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Eldorado 2,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Fábrica,5
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,G2,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Guaranis,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Tupis,3
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Venda Nova,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Babita,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Barreiro,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Betim,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Carijós,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Eldorado 2,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Fábrica,5
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,G2,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Guaranis,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Tupis,3
2609,11684,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 4.00X2.60,Venda Nova,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Babita,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Barreiro,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Betim,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Carijós,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Eldorado 2,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Fábrica,5
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,G2,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Guaranis,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Tupis,3
2610,11686,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 4.00X2.60,Venda Nova,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Babita,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Barreiro,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Betim,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Carijós,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Eldorado 2,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Fábrica,5
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,G2,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Guaranis,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Tupis,3
2616,11691,CORTINA LUX DUAL LINHO ELEGANCE BRANCO 5.80X2.60,Venda Nova,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Babita,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Barreiro,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Betim,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Carijós,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Eldorado 2,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Fábrica,5
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,G2,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Guaranis,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Tupis,3
2617,11692,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.60,Venda Nova,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Babita,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Barreiro,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Betim,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Carijós,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Eldorado 2,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Fábrica,5
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,G2,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Guaranis,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Tupis,3
2618,11693,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.60,Venda Nova,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Babita,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Barreiro,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Betim,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Carijós,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Eldorado 2,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Fábrica,5
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,G2,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Guaranis,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Tupis,3
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Venda Nova,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Babita,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Barreiro,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Betim,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Carijós,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Eldorado 2,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Fábrica,5
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,G2,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Guaranis,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Tupis,3
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Venda Nova,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Babita,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Barreiro,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Betim,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Carijós,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Eldorado 2,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Fábrica,5
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,G2,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Guaranis,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Tupis,3
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Venda Nova,3
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Babita,3
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Carijós,3
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Fábrica,5
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",G2,3
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Guaranis,3
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Tupis,3
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Venda Nova,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Babita,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Barreiro,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Betim,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Carijós,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Eldorado 2,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Fábrica,5
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",G2,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Guaranis,3
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Venda Nova,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Babita,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Barreiro,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Betim,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Carijós,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Fábrica,5
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",G2,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Guaranis,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Tupis,3
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Venda Nova,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Babita,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Barreiro,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Betim,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Carijós,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Fábrica,5
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",G2,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Guaranis,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Tupis,3
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Venda Nova,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Barreiro,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Betim,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Carijós,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Eldorado 2,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Fábrica,5
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",G2,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Guaranis,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Tupis,3
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Venda Nova,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Babita,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Barreiro,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Betim,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Carijós,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Eldorado 2,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Fábrica,5
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",G2,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Guaranis,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Tupis,3
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Venda Nova,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Babita,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Barreiro,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Betim,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Carijós,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Eldorado 2,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Fábrica,5
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,G2,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Guaranis,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Tupis,3
442,1179,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 2.60X1.70,Venda Nova,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Babita,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Barreiro,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Betim,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Carijós,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Eldorado 2,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Fábrica,5
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,G2,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Guaranis,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Tupis,3
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Venda Nova,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Babita,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Barreiro,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Betim,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Carijós,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Eldorado 2,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Fábrica,5
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,G2,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Guaranis,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Tupis,3
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Venda Nova,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Babita,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Barreiro,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Betim,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Carijós,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Eldorado 2,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Fábrica,5
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,G2,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Guaranis,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Tupis,3
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Venda Nova,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Babita,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Barreiro,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Betim,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Carijós,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Eldorado 2,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Fábrica,5
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,G2,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Guaranis,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Tupis,3
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Venda Nova,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Babita,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Barreiro,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Betim,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Carijós,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Eldorado 2,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Fábrica,5
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,G2,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Guaranis,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Tupis,3
443,1181,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 2.60X1.70,Venda Nova,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Babita,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Barreiro,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Betim,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Carijós,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Eldorado 2,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Fábrica,5
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,G2,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Guaranis,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Tupis,3
2786,11870,CORTINA COZ TERGAL COSTELA DE ADÌO 2.60X1.30,Venda Nova,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Babita,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Barreiro,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Betim,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Carijós,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Eldorado 2,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Fábrica,5
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,G2,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Guaranis,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Tupis,3
2787,11871,CORTINA COZ TERGAL FLORES VERMELHAS 2.60X1.30,Venda Nova,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Babita,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Barreiro,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Betim,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Carijós,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Eldorado 2,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Fábrica,5
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,G2,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Guaranis,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Tupis,3
2788,11872,CORTINA COZ TERGAL ALHERES 2.60X1.30,Venda Nova,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Babita,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Barreiro,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Betim,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Carijós,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Eldorado 2,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Fábrica,5
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,G2,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Guaranis,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Tupis,3
446,1194,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 2.60X1.70,Venda Nova,3
