sku_internal_id,erp_code,product_name,cdKey,cdMiraGapRaw,cdTermDisplay,xLojas,rawSum,productionTotal,minFinalCd,p150TodayCd,dispTodayCd,error
3390,12511,"PERSIANA ROLO DUPLA 1,40X1,60 CINZA",Fábrica,1,1,4,5,5,1,1,0,
3391,12508,"PERSIANA ROLO DUPLA 1,60X1,60 BRANCA",Fábrica,1,1,8,9,9,1,1,0,
3392,12510,"PERSIANA ROLO DUPLA 1,60X1,60 CARAMELO",Fábrica,1,1,8,9,9,1,1,0,
3393,12512,"PERSIANA ROLO DUPLA 1,60X1,60 CINZA",Fábrica,1,1,4,5,5,1,1,0,
3394,12513,"PERSIANA ROLO TRANSLUCIDA 1,40X1,40 BRANCA",Fábrica,1,1,8,9,9,1,1,0,
3395,12515,"PERSIANA ROLO TRANSLUCIDA 1,40X1,40 BEGE",Fábrica,1,1,8,9,9,1,1,0,
3396,12514,"PERSIANA ROLO TRANSLUCIDA 1,60X1,40 BRANCA",Fábrica,1,1,8,9,9,1,1,0,
3397,12516,"PERSIANA ROLO TRANSLUCIDA 1,60X1,40 BEGE",Fábrica,1,1,9,10,10,1,1,0,
3398,12517,"PERSIANA ROLO BLACKOUT 1,40X1,60 BRANCA",Fábrica,1,1,8,9,9,1,1,0,
3399,12519,"PERSIANA ROLO BLACKOUT 1,40X1,60 CREME",Fábrica,1,1,8,9,9,1,1,0,
3400,12518,"PERSIANA ROLO BLACKOUT 1,60X1,60 BRANCA",Fábrica,1,1,8,9,9,1,1,0,
3401,58,TEC. ESTAMPADO OXFORD FLORAL PRETO 1.50 MT,Fábrica,0,1,0,0,1,1,4.639628723732628,147,
3402,59,TEC. ESTAMPADO OXFORD FLORAL TRIGO 1.50 MT,Fábrica,0,1,0,0,1,1,4.71201318012843,149.9,
3403,60,TEC. ESTAMPADO OXFORD FLORAL VERDE 1.50 MT,Fábrica,0,1,0,0,1,1,6.5592438792317544,99,
3404,12520,CORTINA OXFORD EST FLORAL PRETO 2.60x1.70,Fábrica,1,1,8,9,9,1,1,0,
3405,12521,CORTINA OXFORD EST FLORAL TRIGO 2.60x1.70,Fábrica,1,1,8,9,9,1,1,0,
3406,12522,CORTINA OXFORD EST FLORAL VERDE 2.60x1.70,Fábrica,1,1,8,9,9,1,1,0,
3407,12523,ILHOS KIT C/10 REDONDO CRISTAL (TRANSPARENTE) 28MM,Fábrica,0,0,8,8,8,2,9.443806493130907,170,
3408,12524,ILHOS PTC. C/100 REDONDO BRANCO 28 MM,Fábrica,1,1,8,9,9,1,1,0,
3409,12525,ILHOS PTC. C/100 REDONDO CROMADO 28 MM,Fábrica,1,1,8,9,9,1,1,0,
3410,12526,ILHOS PTC. C/100 REDONDO TABACO 28 MM,Fábrica,1,1,7,8,8,1,1,0,
3411,12527,ILHOS PTC. C/100 REDONDO CRISTAL 28 MM,Fábrica,1,1,6,7,7,1,1,0,
3412,12529,"VARÌO EXTENSIVEL DE 1,16 A 1,28 MT",Fábrica,0,0,8,8,8,2,9.477927949092127,29,
3413,12530,"VARÌO EXTENSIVEL DE 1,40 A 1,52 MT",Fábrica,9,9,9,18,18,2,8.95824117370318,0,
3414,12532,"PERSIANA ROLO DUPLA 1,40X1,60 LINHO",Fábrica,1,1,8,9,9,1,1,0,
3415,12533,"PERSIANA ROLO DUPLA 1,60X1,60 LINHO",Fábrica,1,1,8,9,9,1,1,0,
3416,12531,"PERSIANA ROLO DUPLA 1,60X1,60 PRETA",Fábrica,1,1,8,9,9,1,1,0,
3417,61,TEC VOIL C/B BORDADO DUQUESA OFF WHITE 2.80 MT,Fábrica,0,3,0,0,3,3,21.089156468152105,48.1,
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Fábrica,9,9,8,17,17,2,12.208308662094897,3,
3419,62,TEC JACQ EST. AZUL 2.80 MT,Fábrica,1,1,0,1,1,1,1,0,
3420,12535,"PERSIANA TELA SOLAR 1,40X1,60 BRANCO",Fábrica,1,1,8,9,9,1,1,0,
3421,12536,"PERSIANA TELA SOLAR 1,60X1,60 BRANCO",Fábrica,1,1,8,9,9,1,1,0,
3441,12537,CORDÌO PEROLAS FENDI BELLA ARTE,Fábrica,1,1,8,9,9,1,1,0,
3442,12538,CORTINA JACQ EST AZUL 2.60X1.70,Fábrica,1,1,8,9,9,1,1,0,
3443,12581,CAPA DE COLCHAO CASAL POLIESTER,Fábrica,0,0,8,8,8,2,9.247744019909938,24,
3444,12582,CAPA DE COLCHAO QUEEN POLIESTER,Fábrica,0,0,8,8,8,1,2.8443050441737525,36,
3445,12583,CAPA DE COLCHAO SOLTEIRO POLIESTER,Fábrica,0,0,8,8,8,3,23.117970690603716,35,
3446,12605,CHALEIRA ELETRICA 110V,Fábrica,1,1,5,6,6,1,1,0,
3447,12562,COLCHA CASAL BASIC 1.80X2.15,Fábrica,0,0,8,8,8,2,15.081536462077022,120,
3448,12593,EDREDOM PLUSH CASAL BICOLOR,Fábrica,1,1,5,6,6,1,1,0,
3449,12594,EDREDOM PLUSH QUEEN BICOLOR,Fábrica,1,1,5,6,6,1,1,0,
3450,12610,JOGO DE BANHEIRO 3 PEAS SLIM,Fábrica,1,1,8,9,9,1,1,0,
3451,12544,JOGO DE CAMA CASAL 150 FIOS CHESS,Fábrica,1,1,4,5,5,1,1,0,
3452,12553,JOGO DE CAMA CASAL 150 FIOS GARTEN,Fábrica,1,1,4,5,5,1,1,0,
3453,12550,JOGO DE CAMA CASAL 150 FIOS PAISLEY,Fábrica,1,1,4,5,5,1,1,0,
3454,12542,JOGO DE CAMA CASAL MICROFIBRA 3 PS,Fábrica,16,16,15,31,31,2,16.15430841785088,0,
3455,12559,JOGO DE CAMA CASAL MICROFIBRA BRODERIE BAUNILHA,Fábrica,1,1,4,5,5,1,1,0,
3456,12556,JOGO DE CAMA CASAL MICROFIBRA BRODERIE LUA,Fábrica,1,1,4,5,5,1,1,0,
3457,12547,JOGO DE CAMA CASAL150 FIOS FLIESE,Fábrica,1,1,4,5,5,1,1,0,
3458,12546,JOGO DE CAMA KING 150 FIOS CHESS,Fábrica,1,1,4,5,5,1,1,0,
3459,12549,JOGO DE CAMA KING 150 FIOS FLIESE,Fábrica,1,1,4,5,5,1,1,0,
3460,12555,JOGO DE CAMA KING 150 FIOS GARTEN,Fábrica,1,1,4,5,5,1,1,0,
3461,12552,JOGO DE CAMA KING 150 FIOS PAISLEY,Fábrica,1,1,4,5,5,1,1,0,
3462,12561,JOGO DE CAMA KING MICROFIBRA BRODERIE BAUNILHA,Fábrica,1,1,4,5,5,1,1,0,
3463,12558,JOGO DE CAMA KING MICROFIBRA BRODERIE LUA,Fábrica,1,1,4,5,5,1,1,0,
3464,12545,JOGO DE CAMA QUEEN 150 FIOS CHESS,Fábrica,1,1,4,5,5,1,1,0,
3465,12548,JOGO DE CAMA QUEEN 150 FIOS FLIESE,Fábrica,1,1,4,5,5,1,1,0,
3466,12554,JOGO DE CAMA QUEEN 150 FIOS GARTEN,Fábrica,1,1,4,5,5,1,1,0,
3467,12551,JOGO DE CAMA QUEEN 150 FIOS PAISLEY,Fábrica,1,1,4,5,5,1,1,0,
3468,12543,JOGO DE CAMA QUEEN MICROFIBRA 3 PS,Fábrica,0,0,9,9,9,3,19.484624917733488,509,
3469,12560,JOGO DE CAMA QUEEN MICROFIBRA BRODERIE BAUNILHA,Fábrica,1,1,4,5,5,1,1,0,
3470,12557,JOGO DE CAMA QUEEN MICROFIBRA BRODERIE LUA,Fábrica,1,1,5,6,6,1,1,0,
3471,12608,JOGO DE TOALHAS 2 PEÇAS PALAVRAS DO BEM,Fábrica,1,1,5,6,6,1,1,0,
3472,12606,KIT 3 PANOS MICROFIBRA 28X28 MULTIUSO,Fábrica,1,1,8,9,9,1,1,0,
3473,12607,KIT 3 PANOS MICROFIBRA 38X58 MULTIUSO ENCARTADO,Fábrica,1,1,8,9,9,1,1,0,
3474,12563,KIT COLCHA CASAL ULTRA LISSE ROLINHO,Fábrica,1,1,5,6,6,1,1,0,
3475,12564,KIT COLCHA QUEEN ULTRA LISSE ROLINHO,Fábrica,1,1,5,6,6,1,1,0,
3476,12565,KIT COLCHA SOLTEIRO ULTRA LISSE ROLINHO,Fábrica,1,1,5,6,6,1,1,0,
3477,12567,KIT COLCHA KING MIRAGGIO NEW ROSE,Fábrica,1,1,5,6,6,1,1,0,
3478,12612,KIT COLCHA KING MIRAGGIO TOQUE DE AREIA,Fábrica,1,1,5,6,6,1,1,0,
3479,12566,KIT COLCHA QUEEN MIRAGGIO NEW ROSE,Fábrica,1,1,5,6,6,1,1,0,
3480,12611,KIT COLCHA QUEEN MIRAGGIO TOQUE DE AREIA,Fábrica,1,1,6,7,7,1,1,0,
3481,12599,KIT DE COZINHA 2 PEAS,Fábrica,1,1,9,10,10,1,1,0,
3482,12568,LENÇOL CASAL AVULSO SERENA AZUL,Fábrica,1,1,8,9,9,1,1,0,
3483,12577,LENÇOL CASAL AVULSO SERENA GOIABA,Fábrica,1,1,8,9,9,1,1,0,
3484,12571,LENÇOL CASAL AVULSO SERENA PEROLA,Fábrica,1,1,8,9,9,1,1,0,
3485,12574,LENÇOL CASAL AVULSO SERENA VERDE,Fábrica,1,1,8,9,9,1,1,0,
3486,12569,LENÇOL QUEEN AVULSO SERENA AZUL,Fábrica,1,1,3,4,4,1,1,0,
3487,12578,LENÇOL QUEEN AVULSO SERENA GOIABA,Fábrica,1,1,2,3,3,1,1,0,
3488,12572,LENÇOL QUEEN AVULSO SERENA PEROLA,Fábrica,1,1,3,4,4,1,1,0,
3489,12575,LENÇOL QUEEN AVULSO SERENA VERDE,Fábrica,1,1,4,5,5,1,1,0,
3490,12570,LENÇOL SOLTEIRO AVULSO SERENA AZUL,Fábrica,1,1,8,9,9,1,1,0,
3491,12579,LENÇOL SOLTEIRO AVULSO SERENA GOIABA,Fábrica,1,1,8,9,9,1,1,0,
3492,12573,LENÇOL SOLTEIRO AVULSO SERENA PEROLA,Fábrica,1,1,8,9,9,1,1,0,
3493,12576,LENÇOL SOLTEIRO AVULSO SERENA VERDE,Fábrica,1,1,8,9,9,1,1,0,
3494,12597,"MANTA ATACAMA 1,20X1,50 CONCRETE",Fábrica,1,1,5,6,6,1,1,0,
3495,12595,"MANTA ATACAMA 1,20X1,50 MARFIM",Fábrica,1,1,5,6,6,1,1,0,
3496,12598,"MANTA ATACAMA 1,20X1,50 TUSCANY",Fábrica,1,1,5,6,6,1,1,0,
3497,12596,"MANTA ATACAMA 1,20X1,50 VERDE MUSGO",Fábrica,1,1,5,6,6,1,1,0,
3498,12591,MANTA DE MICROFIBRA CASAL FLANNEL PLUSH ESTAMPADO,Fábrica,1,1,5,6,6,1,1,0,
3499,12589,MANTA DE MICROFIBRA CASAL FLANNEL PLUSH LISO,Fábrica,1,1,5,6,6,1,1,0,
3500,12592,MANTA DE MICROFIBRA QUEEN FLANNEL PLUSH ESTAMPADO,Fábrica,1,1,5,6,6,1,1,0,
3501,12590,MANTA DE MICROFIBRA QUEEN FLANNEL PLUSH LISO,Fábrica,1,1,6,7,7,1,1,0,
3502,12613,PANO DE COPA FELPUDO BISTRO,Fábrica,1,1,8,9,9,1,1,0,
3503,12586,PAR DE FRONHA LISAS,Fábrica,0,0,8,8,8,1,5.97883403374161,156,
3504,12588,PORTA TRAVESSEIRO ULTRA LISSE LISO AVULSO,Fábrica,1,1,10,11,11,1,1,0,
3505,12584,PROTETOR DE COLCHAO CASAL IMPERMEAVEL BRANCO,Fábrica,0,0,8,8,8,1,5.468376775487898,25,
3506,12585,PROTETOR DE COLCHAO SOLTEIRO IMPERMEAVEL BRANCO,Fábrica,0,0,8,8,8,1,2.3893794994723785,37,
3507,12587,PROTETOR DE TRAVESSEIROS 150 FIOS IMPERMEAVEL BRANCO,Fábrica,0,0,8,8,8,1,6.003360409508601,41,
3508,12580,SOBRE LEÇOL CASAL AVULSO 150 FIOS,Fábrica,1,1,5,6,6,1,1,0,
3509,12609,TAPETE 0.34X0.64 DE BOX MULTI OVAL,Fábrica,1,1,8,9,9,1,1,0,
3510,12604,TOALHA DE PISO 45X68 LUXO,Fábrica,1,1,5,6,6,1,1,0,
3511,12601,TOALHA DE PISO 50X70 PREMIUM CONCRETE,Fábrica,1,1,5,6,6,1,1,0,
3512,12603,TOALHA DE PISO 50X70 PREMIUM MAGNOLIA,Fábrica,1,1,5,6,6,1,1,0,
3513,12602,TOALHA DE PISO 50X70 PREMIUM SUCULENTA,Fábrica,1,1,5,6,6,1,1,0,
3514,64,TEC. LINHO ALBA PRATA 3.00 MT,Fábrica,0,2,0,0,2,2,15.013182537409385,17.4,
3515,12616,CORTINA LINHO SUISSO FENDI C/ CORTA LUZ 70% 5.80X2.60,Fábrica,1,1,0,1,1,1,1,0,
3516,12617,CORTINA LINHO SUISSO PEROLA C/ CORTA LUZ 70% 5.80X2.60,Fábrica,1,1,0,1,1,1,1,0,
3517,12615,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 5.80X2.60,Fábrica,1,1,0,1,1,1,1,0,
3518,12614,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 5.80X2.60,Fábrica,1,1,0,1,1,1,1,0,
3519,12618,CORTINA LINHO ALBA PRATA C/ MICROFRIBRA 4.00X2.60,Fábrica,1,1,8,9,9,1,1,0,
3520,12619,CORTINA LINHO ALBA PRATA C/ MICROFRIBRA 5.80X2.80,Fábrica,1,1,8,9,9,1,1,0,
3521,12620,JOGO DE CAMA SOLTEIRO MICROFIBRA 2 PS,Fábrica,16,16,16,32,32,2,16.0091629064572,0,
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Fábrica,48,48,11,59,59,3,50.892530703908534,3,
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Fábrica,25,25,8,33,33,3,31.043090971242016,6,
3524,65,TEC FLAME PRATA 3.00 MT,Fábrica,96,96,0,96,96,3,96.20249443964494,0,
3525,12624,TAPETE 1.50X2.00 SPLENDID CREME,Fábrica,1,1,7,8,8,1,1,0,
3526,12625,TAPETE 1.50X2.00 SPLENDID BEGE,Fábrica,1,1,7,8,8,1,1,0,
3527,12626,TAPETE 0.50X0.80 SURYA PRATA,Fábrica,1,1,8,9,9,1,1,0,
3528,12627,TAPETE 0.50X0.80 SURYA BEGE,Fábrica,1,1,8,9,9,1,1,0,
3529,12628,JOGO DE CAMA CASAL DE MALHA DREAMS 3 PEAS,Fábrica,6,6,8,14,14,1,5.761214989953344,0,
3530,12629,JOGO DE CAMA QUEEN DE MALHA DREAMS 3 PEAS,Fábrica,0,0,8,8,8,1,1.872369839243837,31,
3531,12630,TOALHA DE BANHO VICTORIA 0.59X1.20,Fábrica,1,1,2,3,3,1,1,0,
3532,12646,JOGO DE CAMA SOLTEIRO DE MALHA DREAMS 2 PEAS,Fábrica,3,3,9,12,12,1,2.597158684946731,0,
