sku_internal_id,erp_code,product_name,store,is_factory_or_cd,disponivel,fisico,vitrine,min_stock,alvo_p150,sugestao_unidades,ruptura_pct,unidades_perdidas_estimadas,prioridade,acao_sugerida,data_file
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Tupis,false,0,0,1,,3,3,1.9231,3.7191,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Guaranis,false,0,0,1,,3,3,4.1026,6.3452,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Venda Nova,false,0,0,1,,3,3,1.9231,2.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Barreiro,false,0,0,1,,3,3,5.2564,15.2646,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,G2,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Betim,false,0,0,1,,3,3,3.2051,4.5364,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Babita,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Eldorado 2,false,0,0,1,,3,3,1.9231,1.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
764,9563,CORTINA LINHO PARATI CRU 2.60X1.70,Fábrica,true,0,0,0,,3,3,3.2051,7.8247,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_764.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Barreiro,false,0,0,1,,3,3,11.7949,49.6302,CRÍTICO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Betim,false,0,1,1,,3,3,11.2821,26.1168,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Venda Nova,false,0,0,1,,3,3,4.8718,12.288,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,G2,false,0,1,1,,3,3,2.5641,6.7749,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Guaranis,false,0,0,1,,3,3,4.6154,12.9485,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Tupis,false,1,2,1,,3,2,3.5897,9.4693,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Babita,false,0,0,1,,3,3,9.8718,53.0895,CRÍTICO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Eldorado 2,false,0,0,1,,3,3,7.6923,17.5695,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_765.js
765,9564,CORTINA LUX UNICA TERGAL KAKI 2.60X1.70,Fábrica,true,0,0,0,,3,3,12.0513,111.3762,CRÍTICO,Repor +3 u (vs. alvo P150),sku_765.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Barreiro,false,0,0,1,,3,3,11.9231,42.4765,CRÍTICO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Venda Nova,false,0,0,1,,3,3,9.7436,19.8679,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Betim,false,0,0,1,,3,3,11.5385,23.855,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Babita,false,0,0,1,,3,3,5.7692,4.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Tupis,false,0,0,1,,3,3,6.0256,12.9572,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,G2,false,0,0,1,,3,3,6.2821,10.0203,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Guaranis,false,0,0,1,,3,3,10.2564,18.3425,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Eldorado 2,false,0,0,1,,3,3,11.2821,24.5381,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_766.js
766,9565,CORTINA LUX UNICA TERGAL ROSA BB 2.60X1.70,Fábrica,true,0,0,0,,3,3,12.3077,94.8239,CRÍTICO,Repor +3 u (vs. alvo P150),sku_766.js
767,9569,COZINHA 2.60X1.40 UNI SANT TOSC ELIANA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_767.js
768,9570,"COZINHAUNISANTTOSCLORENA2,60X1,40",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_768.js
769,9571,BLACKOUT 100% 4.00X2.60 ALEMAO MARROM,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_769.js
770,9578,COZINHARENDAPLLOU�ASBRANCO-2.00X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_770.js
771,9579,COZINHA RENDA PL BULE DOURADO BRANCO - 2.00X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_771.js
772,9580,COZINHA RENDA PL GALINHAS BRANCO - 2.00X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_772.js
773,9581,"COZINHA RENDA PL MORANGOS BRANCO - 2,00X1,20",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_773.js
774,9582,COZINHARENDAPLMA�ASBRANCO-2.00X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_774.js
775,9583,COZINHARENDAPLVAQUINHABRANCO-2.00X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_775.js
776,9584,COZINHARENDAPLLOU�ASBRANCO-2.20X1.50,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_776.js
777,9585,COZINHA RENDA PL BULE DOURADO BRANCO - 2.10X1.50,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_777.js
778,9586,COZINHA 2.10X1.50 RENDA PL GALINHAS BCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_778.js
779,9587,COZINHA 2.10X1.50 RENDA PL MORANGOS BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_779.js
780,9588,COZINHARENDAPLMA�ASBRANCO-2.20X1.50,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_780.js
781,9589,COZINHA 2.10X1.50 RENDA PL VAQUINHA BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_781.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Barreiro,false,0,1,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Babita,false,0,1,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
782,9615,"UNICA 2,60X1,80 OXFORD LISO AZUL HORTENCIA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_782.js
783,9619,UNICA LINHO LINEN LISO CRU - 5.80X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_783.js
784,9635,"CORTA LUZ 5,80X2,60 LINHO CINZA",G2,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_784.js
784,9635,"CORTA LUZ 5,80X2,60 LINHO CINZA",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_784.js
784,9635,"CORTA LUZ 5,80X2,60 LINHO CINZA",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_784.js
784,9635,"CORTA LUZ 5,80X2,60 LINHO CINZA",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_784.js
784,9635,"CORTA LUZ 5,80X2,60 LINHO CINZA",Tupis,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_784.js
784,9635,"CORTA LUZ 5,80X2,60 LINHO CINZA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_784.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
785,9636,"CORTA LUZ 5,80X2,60 LINHO KRAFT",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_785.js
786,9638,COZINHA 2.00X1.20 UNI BRA KITCHEN CAFE,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_786.js
787,9639,"COZINHA 2,00X1,20 UNI BRA KITCHEN TALHE",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_787.js
788,9673,UNICA 2.80X1.80 DECO RUBI CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_788.js
789,9674,UNICA 2.80X1.80 DECO RUBI MARROM,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_789.js
790,9675,UNICA 2.80X1.80 DECO RUBI VINHO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_790.js
791,9676,UNICA DECO RUBI CRU - 4.00X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_791.js
792,9677,UNICA DECO RUBI CRU - 5.40X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_792.js
793,9678,UNICA 5.40X2.60 DECO RUBI MARROM,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_793.js
794,9690,UNICA 2.80X1.80 DECO RUBI CINZA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_794.js
795,9691,UNICA 2.80X1.80 DECO RUBI BEGE,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_795.js
796,9692,UNICA 4.00X2.60 DECO RUBI CINZA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_796.js
797,9695,UNICADECORUBIBEGE-5.40X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_797.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",Tupis,false,0,1,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",Barreiro,false,0,1,1,,3,3,1.9231,3.2174,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
798,9700,"CORTA LUZ 4,00X2,60 LINHO KAKI",Fábrica,true,0,0,0,,3,3,1.9231,11.4,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_798.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
799,9702,"CORTA LUZ 5,80X2,60 LINHO KAKI",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_799.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Betim,false,1,2,1,,3,2,10.641,27.9177,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,G2,false,2,3,1,,3,1,3.2051,18.5073,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Tupis,false,2,3,1,,3,1,3.5897,23.443,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Venda Nova,false,2,3,1,,3,1,2.9487,15.4359,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Guaranis,false,2,3,1,,3,1,3.4615,16.7828,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Babita,false,2,3,1,,3,1,10.3846,31.286,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Barreiro,false,1,2,1,,3,2,6.6667,38.2123,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Eldorado 2,false,2,3,1,,3,1,3.2051,16.7706,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_800.js
800,9773,CORTINA LUX UNICA CTL LISO CRU 2.60X1.70,Fábrica,true,0,0,0,,5,5,11.9231,68.905,CRÍTICO,Repor +5 u (vs. alvo P150),sku_800.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Guaranis,false,2,3,1,,3,1,6.7949,20.2206,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Betim,false,1,2,1,,3,2,11.7949,67.7607,CRÍTICO,Repor +2 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Tupis,false,2,3,1,,3,1,9.6154,22.3849,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Barreiro,false,0,0,1,,3,3,9.6154,57.8741,CRÍTICO,Repor +3 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Babita,false,1,2,1,,3,2,5.641,18.0572,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,G2,false,1,2,1,,3,2,4.2308,24.6146,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Venda Nova,false,2,3,1,,3,1,12.9487,28.9112,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Eldorado 2,false,2,3,1,,3,1,14.6154,50.3204,CRÍTICO,Repor +1 u (vs. alvo P150),sku_801.js
801,9774,CORTINA LUX UNICA CTL LISO NUDE 2.60X1.70,Fábrica,true,0,0,0,,5,5,18.0769,137.2792,CRÍTICO,Repor +5 u (vs. alvo P150),sku_801.js
802,9778,"CORTA LUZ 60% 2,60X2,60 LISO CRU",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_802.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Betim,false,0,0,1,,3,3,8.2051,17.8415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,G2,false,0,0,1,,3,3,5.7692,7.2575,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Barreiro,false,0,0,1,,3,3,12.4359,26.4291,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Babita,false,0,0,1,,3,3,5.2564,6.9281,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Venda Nova,false,0,0,1,,3,3,4.359,8.1049,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Guaranis,false,0,0,1,,3,3,6.4103,12.9488,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Tupis,false,0,0,1,,3,3,9.1026,22.4419,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Eldorado 2,false,0,1,1,,3,3,6.1538,13.1253,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_803.js
803,9779,CORTINA LUX UNICA CTL LISO NUDE 2.60X2.60,Fábrica,true,0,0,0,,3,3,11.0256,66.4354,CRÍTICO,Repor +3 u (vs. alvo P150),sku_803.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Barreiro,false,0,1,1,,3,3,8.9744,42.8309,CRÍTICO,Repor +3 u (vs. alvo P150),sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Tupis,false,2,3,1,,3,1,7.4359,30.7038,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Venda Nova,false,2,3,1,,3,1,3.8462,13.4538,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Betim,false,1,2,1,,3,2,8.3333,20.8933,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,G2,false,3,4,1,,3,0,6.1538,18.6072,EQUILIBRADO,Manter — alinhado ao alvo,sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Guaranis,false,5,6,1,,3,-2,4.359,12.7117,EQUILIBRADO,"Excedente -2 u — transferir, ajustar pedido ou campanha",sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Babita,false,2,3,1,,3,1,3.3333,11.5243,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Eldorado 2,false,2,3,1,,3,1,4.4872,21.6844,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_804.js
804,9782,CORTINA LUX UNICA CTL LISO CRU 4.00X2.60,Fábrica,true,0,0,0,,4,4,19.2308,146.2477,CRÍTICO,Repor +4 u (vs. alvo P150),sku_804.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Tupis,false,3,4,1,,3,0,6.5385,23.5894,EQUILIBRADO,Manter — alinhado ao alvo,sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,G2,false,1,2,1,,3,2,6.9231,17.7166,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Babita,false,2,3,1,,3,1,4.1026,7.2414,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Betim,false,2,3,1,,3,1,5.7692,9.9513,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Barreiro,false,2,3,1,,3,1,10.8974,35.9574,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Guaranis,false,4,5,1,,3,-1,7.5641,20.4874,EQUILIBRADO,"Excedente -1 u — transferir, ajustar pedido ou campanha",sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Venda Nova,false,2,3,1,,3,1,9.1026,19.8316,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Eldorado 2,false,3,4,1,,3,0,8.7179,19.9566,EQUILIBRADO,Manter — alinhado ao alvo,sku_805.js
805,9783,CORTINA LUX UNICA CTL LISO NUDE 4.00X2.60,Fábrica,true,10,10,0,,3,-7,19.2308,111.7416,ATENÇÃO,"Excedente -7 u — transferir, ajustar pedido ou campanha",sku_805.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Betim,false,2,3,1,,3,1,5.641,11.6549,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Barreiro,false,1,2,1,,3,2,4.1026,11.8491,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Tupis,false,2,3,1,,3,1,6.6667,17.8363,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Babita,false,1,2,1,,3,2,4.1026,9.864,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Venda Nova,false,2,3,1,,3,1,7.1795,13.1026,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,G2,false,2,3,1,,3,1,2.4359,3.3278,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Eldorado 2,false,3,4,1,,3,0,8.9744,14.8303,EQUILIBRADO,Manter — alinhado ao alvo,sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Guaranis,false,3,4,1,,3,0,3.4615,3.68,EQUILIBRADO,Manter — alinhado ao alvo,sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Web,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_806.js
806,9786,CORTINA LUX UNICA CTL LISO CRU 5.80X2.60,Fábrica,true,2,2,0,,3,1,25,93.3246,CRÍTICO,Repor +1 u (vs. alvo P150),sku_806.js
807,9787,CORTINA LUX UNICA CTL LISO NUDE 5.80X2.60,Barreiro,false,2,3,1,,3,1,5.2564,15.1486,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_807.js
